"","X","State","Date","BinaryPiracyIncident","TotalViolentIncidents","TotalCasualties","CoastalCasualties","InlandCasualties","CoastalIncidents","InlandIncidents","GDPpc","Population","Unemployment","FishStocks","Military","Trade","CoastlineLength","Ports","ChokepointDistance1","ChokepointDistance2","Chokepoints","MajorShippingLane","OngoingCivilWar","StateFragility","StateReach","CountPiracyIncidents","Monsoon","Year"
"133",2883,"Djibouti","Feb 2006",0,0,0,0,0,0,0,967.6686229,794563,10.42599964,4005.38213,NA,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2006"
"134",2884,"Djibouti","Mar 2006",0,0,0,0,0,0,0,967.6686229,794563,10.42599964,4005.38213,NA,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2006"
"135",2885,"Djibouti","Apr 2006",0,0,0,0,0,0,0,967.6686229,794563,10.42599964,4005.38213,NA,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2006"
"136",2886,"Djibouti","May 2006",0,0,0,0,0,0,0,967.6686229,794563,10.42599964,4005.38213,NA,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2006"
"137",2887,"Djibouti","Jun 2006",0,0,0,0,0,0,0,967.6686229,794563,10.42599964,4005.38213,NA,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2006"
"138",2888,"Djibouti","Jul 2006",0,0,0,0,0,0,0,967.6686229,794563,10.42599964,4005.38213,NA,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2006"
"139",2889,"Djibouti","Aug 2006",0,0,0,0,0,0,0,967.6686229,794563,10.42599964,4005.38213,NA,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2006"
"140",2890,"Djibouti","Sep 2006",0,0,0,0,0,0,0,967.6686229,794563,10.42599964,4005.38213,NA,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2006"
"141",2891,"Djibouti","Oct 2006",0,0,0,0,0,0,0,967.6686229,794563,10.42599964,4005.38213,NA,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2006"
"142",2892,"Djibouti","Nov 2006",0,0,0,0,0,0,0,967.6686229,794563,10.42599964,4005.38213,NA,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2006"
"143",2893,"Djibouti","Dec 2006",0,0,0,0,0,0,0,967.6686229,794563,10.42599964,4005.38213,NA,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2006"
"144",2894,"Djibouti","Jan 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"145",2895,"Djibouti","Feb 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"146",2896,"Djibouti","Mar 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"147",2897,"Djibouti","Apr 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"148",2898,"Djibouti","May 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"149",2899,"Djibouti","Jun 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"150",2900,"Djibouti","Jul 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"151",2901,"Djibouti","Aug 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"152",2902,"Djibouti","Sep 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"153",2903,"Djibouti","Oct 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"154",2904,"Djibouti","Nov 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"155",2905,"Djibouti","Dec 2007",0,0,0,0,0,0,0,1052.725652,805451,10.2489996,3562.324701,0.153056279,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2007"
"156",2906,"Djibouti","Jan 2008",0,0,0,0,0,0,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"157",2907,"Djibouti","Feb 2008",0,0,0,0,0,0,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"158",2908,"Djibouti","Mar 2008",0,0,0,0,0,0,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"159",2909,"Djibouti","Apr 2008",0,0,0,0,0,0,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"160",2910,"Djibouti","May 2008",0,0,0,0,0,0,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"161",2911,"Djibouti","Jun 2008",0,0,0,0,0,0,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"162",2912,"Djibouti","Jul 2008",0,2,35,35,0,2,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"163",2913,"Djibouti","Aug 2008",0,0,0,0,0,0,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"164",2914,"Djibouti","Sep 2008",0,0,0,0,0,0,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"165",2915,"Djibouti","Oct 2008",0,0,0,0,0,0,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"166",2916,"Djibouti","Nov 2008",0,0,0,0,0,0,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"167",2917,"Djibouti","Dec 2008",0,0,0,0,0,0,0,1223.856861,816358,10.18999958,3245.618515,2.313722377,NA,314,1,119,119,4,1,0,15,0.00613159850642385,0,0,"2008"
"168",2918,"Djibouti","Jan 2009",0,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2009"
"169",2919,"Djibouti","Feb 2009",1,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2009"
"170",2920,"Djibouti","Mar 2009",1,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2009"
"171",2921,"Djibouti","Apr 2009",0,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2009"
"172",2922,"Djibouti","May 2009",1,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,2,0,"2009"
"173",2923,"Djibouti","Jun 2009",0,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2009"
"174",2924,"Djibouti","Jul 2009",0,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2009"
"175",2925,"Djibouti","Aug 2009",0,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2009"
"176",2926,"Djibouti","Sep 2009",0,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2009"
"177",2927,"Djibouti","Oct 2009",0,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2009"
"178",2928,"Djibouti","Nov 2009",0,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2009"
"179",2929,"Djibouti","Dec 2009",0,0,0,0,0,0,0,1267.312801,827823,10.58500004,2971.288881,0.370354831,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2009"
"180",2930,"Djibouti","Jan 2010",0,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2010"
"181",2931,"Djibouti","Feb 2010",1,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2010"
"182",2932,"Djibouti","Mar 2010",0,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2010"
"183",2933,"Djibouti","Apr 2010",0,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2010"
"184",2934,"Djibouti","May 2010",0,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2010"
"185",2935,"Djibouti","Jun 2010",0,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2010"
"186",2936,"Djibouti","Jul 2010",0,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2010"
"187",2937,"Djibouti","Aug 2010",0,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2010"
"188",2938,"Djibouti","Sep 2010",0,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2010"
"189",2939,"Djibouti","Oct 2010",0,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2010"
"190",2940,"Djibouti","Nov 2010",0,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2010"
"191",2941,"Djibouti","Dec 2010",0,0,0,0,0,0,0,1343.26873,840198,10.68099976,4775.741043,3.7696902,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2010"
"192",2942,"Djibouti","Jan 2011",1,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2011"
"193",2943,"Djibouti","Feb 2011",0,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2011"
"194",2944,"Djibouti","Mar 2011",0,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2011"
"195",2945,"Djibouti","Apr 2011",1,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2011"
"196",2946,"Djibouti","May 2011",1,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2011"
"197",2947,"Djibouti","Jun 2011",0,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2011"
"198",2948,"Djibouti","Jul 2011",1,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2011"
"199",2949,"Djibouti","Aug 2011",0,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2011"
"200",2950,"Djibouti","Sep 2011",1,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2011"
"201",2951,"Djibouti","Oct 2011",0,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2011"
"202",2952,"Djibouti","Nov 2011",1,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2011"
"203",2953,"Djibouti","Dec 2011",0,0,0,0,0,0,0,1451.54298,853674,10.68500042,2988.836496,NA,NA,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2011"
"204",2954,"Djibouti","Jan 2012",0,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,0,0,"2012"
"205",2955,"Djibouti","Feb 2012",1,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,1,0,"2012"
"206",2956,"Djibouti","Mar 2012",1,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,1,0,"2012"
"207",2957,"Djibouti","Apr 2012",1,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,1,0,"2012"
"208",2958,"Djibouti","May 2012",0,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,0,0,"2012"
"209",2959,"Djibouti","Jun 2012",0,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,0,0,"2012"
"210",2960,"Djibouti","Jul 2012",0,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,0,0,"2012"
"211",2961,"Djibouti","Aug 2012",0,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,0,0,"2012"
"212",2962,"Djibouti","Sep 2012",0,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,0,0,"2012"
"213",2963,"Djibouti","Oct 2012",0,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,0,0,"2012"
"214",2964,"Djibouti","Nov 2012",0,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,0,0,"2012"
"215",2965,"Djibouti","Dec 2012",0,0,0,0,0,0,0,1559.240651,868136,10.70400047,3657.01799,1.213366003,NA,314,1,119,119,4,1,0,14,0.00613159850642385,0,0,"2012"
"216",2966,"Djibouti","Jan 2013",1,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2013"
"217",2967,"Djibouti","Feb 2013",0,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2013"
"218",2968,"Djibouti","Mar 2013",0,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2013"
"219",2969,"Djibouti","Apr 2013",0,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2013"
"220",2970,"Djibouti","May 2013",0,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2013"
"221",2971,"Djibouti","Jun 2013",0,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2013"
"222",2972,"Djibouti","Jul 2013",0,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2013"
"223",2973,"Djibouti","Aug 2013",0,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2013"
"224",2974,"Djibouti","Sep 2013",0,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2013"
"225",2975,"Djibouti","Oct 2013",0,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2013"
"226",2976,"Djibouti","Nov 2013",0,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2013"
"227",2977,"Djibouti","Dec 2013",0,0,0,0,0,0,0,2312.728803,883293,10.72900009,2861.37167,4.826249999,347.9965328,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2013"
"228",2978,"Djibouti","Jan 2014",0,0,0,0,0,0,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2014"
"229",2979,"Djibouti","Feb 2014",0,0,0,0,0,0,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2014"
"230",2980,"Djibouti","Mar 2014",1,0,0,0,0,0,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2014"
"231",2981,"Djibouti","Apr 2014",0,0,0,0,0,0,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2014"
"232",2982,"Djibouti","May 2014",0,0,0,0,0,0,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2014"
"233",2983,"Djibouti","Jun 2014",0,1,1,1,0,1,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2014"
"234",2984,"Djibouti","Jul 2014",1,0,0,0,0,0,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2014"
"235",2985,"Djibouti","Aug 2014",0,0,0,0,0,0,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2014"
"236",2986,"Djibouti","Sep 2014",0,0,0,0,0,0,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2014"
"237",2987,"Djibouti","Oct 2014",0,0,0,0,0,0,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2014"
"238",2988,"Djibouti","Nov 2014",1,0,0,0,0,0,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,1,0,"2014"
"239",2989,"Djibouti","Dec 2014",0,0,0,0,0,0,0,2464.327841,898696,10.64400005,3822.833955,1.103257676,299.3678926,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2014"
"240",2990,"Djibouti","Jan 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"241",2991,"Djibouti","Feb 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"242",2992,"Djibouti","Mar 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"243",2993,"Djibouti","Apr 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"244",2994,"Djibouti","May 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"245",2995,"Djibouti","Jun 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"246",2996,"Djibouti","Jul 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"247",2997,"Djibouti","Aug 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"248",2998,"Djibouti","Sep 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"249",2999,"Djibouti","Oct 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"250",3000,"Djibouti","Nov 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"251",3001,"Djibouti","Dec 2015",0,0,0,0,0,0,0,2658.978753,913993,10.58399963,3266.042905,1.601971547,264.1029257,314,1,119,119,4,1,0,13,0.00613159850642385,0,0,"2015"
"252",3002,"Djibouti","Jan 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"253",3003,"Djibouti","Feb 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"254",3004,"Djibouti","Mar 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"255",3005,"Djibouti","Apr 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"256",3006,"Djibouti","May 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"257",3007,"Djibouti","Jun 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"258",3008,"Djibouti","Jul 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"259",3009,"Djibouti","Aug 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"260",3010,"Djibouti","Sep 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"261",3011,"Djibouti","Oct 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"262",3012,"Djibouti","Nov 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"263",3013,"Djibouti","Dec 2016",0,0,0,0,0,0,0,2802.197051,929112,10.51000023,2912.859599,0.526513802,209.9872632,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2016"
"264",3014,"Djibouti","Jan 2017",0,0,0,0,0,0,0,2914.383856,944097,10.38199997,NA,NA,304.3287262,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2017"
"265",3015,"Djibouti","Feb 2017",0,0,0,0,0,0,0,2914.383856,944097,10.38199997,NA,NA,304.3287262,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2017"
"266",3016,"Djibouti","Mar 2017",0,0,0,0,0,0,0,2914.383856,944097,10.38199997,NA,NA,304.3287262,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2017"
"267",3017,"Djibouti","Apr 2017",0,0,0,0,0,0,0,2914.383856,944097,10.38199997,NA,NA,304.3287262,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2017"
"268",3018,"Djibouti","May 2017",0,0,0,0,0,0,0,2914.383856,944097,10.38199997,NA,NA,304.3287262,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2017"
"269",3019,"Djibouti","Jun 2017",0,0,0,0,0,0,0,2914.383856,944097,10.38199997,NA,NA,304.3287262,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2017"
"270",3020,"Djibouti","Jul 2017",0,0,0,0,0,0,0,2914.383856,944097,10.38199997,NA,NA,304.3287262,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2017"
"271",3021,"Djibouti","Aug 2017",1,0,0,0,0,0,0,2914.383856,944097,10.38199997,NA,NA,304.3287262,314,1,119,119,4,1,0,12,0.00613159850642385,1,0,"2017"
"272",3022,"Djibouti","Sep 2017",0,0,0,0,0,0,0,2914.383856,944097,10.38199997,NA,NA,304.3287262,314,1,119,119,4,1,0,12,0.00613159850642385,0,0,"2017"
